,u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
5740,42445840,42450456,0,195743338,5th Avenue,secondary,25 mph,True,False,86.46900000000001,"LINESTRING (-73.9506082 40.7949631, -73.9506462 40.7949118, -73.9510388 40.7943824, -73.951111 40.794285)",2,,,,,,
5741,42445843,42445840,0,5671368,East 107th Street,residential,,True,False,153.898,"LINESTRING (-73.9490156 40.7942835, -73.9491299 40.794331, -73.9505081 40.7949203, -73.9506082 40.7949631)",,,,,,,
5742,42445843,42436640,0,1086565173,Madison Avenue,secondary,25 mph,True,False,80.00000000000001,"LINESTRING (-73.9490156 40.7942835, -73.9489679 40.7943449, -73.9485961 40.7948591, -73.9485565 40.7949134)",5,,,,,,
5743,42445867,42436575,0,5671393,Madison Avenue,secondary,25 mph,True,False,82.759,"LINESTRING (-73.9879839 40.7408836, -73.9879143 40.7409802, -73.987543 40.7414957, -73.9875133 40.7415369)",3,,,,,,
5744,42445867,4597668041,0,"[587038012, 428569356, 420598373]",East 23rd Street,secondary,25 mph,False,False,152.034,"LINESTRING (-73.9879839 40.7408836, -73.9878799 40.7408371, -73.9869534 40.7404442, -73.9865094 40.7402568, -73.98641 40.7402148)","['2', '5', '4']",,,,,,
5745,42445867,42428201,0,"[1091706625, 1090633956, 526571477, 1088320654]",East 23rd Street,secondary,25 mph,False,True,110.94099999999999,"LINESTRING (-73.9879839 40.7408836, -73.9880843 40.7409256, -73.9883573 40.7410398, -73.9885069 40.7411024, -73.9886172 40.7411485, -73.9886422 40.741159, -73.9886588 40.7411659, -73.9887819 40.7412165, -73.9890602 40.7413322, -73.9891378 40.7413643)",5,,,,,,
5746,42445879,42429876,0,667597422,Madison Avenue,secondary,25 mph,True,False,80.32,"LINESTRING (-73.9870584 40.7421387, -73.9866348 40.7427202, -73.9865977 40.7427711)",2,,,,,,
5747,42445885,42434800,0,5672487,East 27th Street,residential,25 mph,True,False,154.31199999999998,"LINESTRING (-73.9861457 40.7433908, -73.9862536 40.7434364, -73.9876354 40.7440208, -73.9877451 40.7440672)",,,,,,,
5748,42445885,42445888,0,196117042,Madison Avenue,secondary,25 mph,True,False,77.959,"LINESTRING (-73.9861457 40.7433908, -73.9860993 40.7434545, -73.9857289 40.7439629, -73.9856985 40.7440046)",3,,,,,,
5749,42445888,42436746,0,196117042,Madison Avenue,secondary,25 mph,True,False,79.545,"LINESTRING (-73.9856985 40.7440046, -73.9856599 40.7440577, -73.9852854 40.7445733, -73.9852711 40.744593, -73.9852432 40.7446313)",3,,,,,,
5750,42445888,4597668030,0,847994493,East 28th Street,residential,25 mph,True,False,151.16899999999998,"LINESTRING (-73.9856985 40.7440046, -73.9856205 40.7439718, -73.9842199 40.7433828, -73.9841296 40.7433448)",,,,,,,
5751,42445896,42451674,0,447001271,East 31st Street,tertiary,25 mph,True,False,153.97299999999998,"LINESTRING (-73.9843457 40.7458588, -73.9844521 40.7459036, -73.9858255 40.7464817, -73.9859434 40.7465313)",,,,,,,
5752,42445896,42445899,0,447001272,Madison Avenue,secondary,25 mph,True,False,79.21099999999998,"LINESTRING (-73.9843457 40.7458588, -73.9842958 40.7459276, -73.9839643 40.7463849, -73.9839375 40.7464207, -73.9838914 40.7464825)",3,,,,,,
5753,42445899,4597668020,0,195743165,East 32nd Street,residential,25 mph,True,False,151.021,"LINESTRING (-73.9838914 40.7464825, -73.9837997 40.7464414, -73.9837871 40.7464357, -73.9824368 40.7458726, -73.9823245 40.7458228)",3,,,,,,
5754,42445899,42445903,0,420499932,Madison Avenue,secondary,25 mph,True,False,78.762,"LINESTRING (-73.9838914 40.7464825, -73.9838503 40.7465386, -73.9837557 40.7466727, -73.9834833 40.7470453, -73.983441 40.7471032)",4,,,,,,
5755,42445903,42446701,0,46520833,East 33rd Street,residential,25 mph,True,False,154.006,"LINESTRING (-73.983441 40.7471032, -73.9835484 40.747148, -73.9844584 40.7475274, -73.9849296 40.7477343, -73.9850354 40.7477807)",,,,,,,
5756,42445903,42445365,0,420499932,Madison Avenue,secondary,25 mph,True,False,84.283,"LINESTRING (-73.983441 40.7471032, -73.9833946 40.747168, -73.983029 40.7476793, -73.9829619 40.7477686)",4,,,,,,
5757,42445908,561042193,0,458166893,East 36th Street,secondary,,True,False,147.484,"LINESTRING (-73.9820218 40.749054, -73.9819203 40.7490161, -73.9818909 40.7490051, -73.9804866 40.7484166)",2,,,,,,
5758,42445908,42445909,0,458166894,Madison Avenue,secondary,,True,False,77.632,"LINESTRING (-73.9820218 40.749054, -73.9819772 40.7491143, -73.9816104 40.7496105, -73.9815714 40.7496631)",4,,,,,,
5759,42445909,42445910,0,195743182,Madison Avenue,secondary,,True,False,78.50299999999999,"LINESTRING (-73.9815714 40.7496631, -73.9815198 40.7497346, -73.9811931 40.7501866, -73.9811615 40.7502303, -73.981123 40.750282)",3,,,,,,
5760,42445909,42443950,0,420499931,East 37th Street,secondary,,True,False,154.711,"LINESTRING (-73.9815714 40.7496631, -73.9816839 40.7497113, -73.9830626 40.750294, -73.9831749 40.7503415)",2,,,,,,
5761,42445910,42445651,0,195743182,Madison Avenue,secondary,,True,False,78.889,"LINESTRING (-73.981123 40.750282, -73.9810708 40.7503544, -73.980714 40.7508495, -73.9806735 40.7509044)",3,,,,,,
5762,42445910,561042194,0,858965315,East 38th Street,residential,,True,False,146.736,"LINESTRING (-73.981123 40.750282, -73.9810305 40.7502435, -73.9795963 40.7496466)",3,,,,,,
5763,42445914,561042198,0,226041004,East 40th Street,residential,,True,False,144.929,"LINESTRING (-73.9802194 40.7515248, -73.9801302 40.7514874, -73.9787155 40.7508917)",,,,,,,
5764,42445914,42432438,0,511699182,Madison Avenue,secondary,,True,False,77.901,"LINESTRING (-73.9802194 40.7515248, -73.9801767 40.7515826, -73.9801694 40.7515925, -73.9798471 40.752034, -73.9798054 40.7520928, -73.9797729 40.7521383)",4,,,,,,
5765,42445916,42446959,0,"[496995905, 420356170, 438382685, 5672991]",East 42nd Street,primary,25 mph,False,True,312.40900000000005,"LINESTRING (-73.9792901 40.752813, -73.9791642 40.7527573, -73.9789678 40.7526732, -73.9786399 40.7525204, -73.978465 40.7524449, -73.9783918 40.7524139, -73.9783178 40.7523826, -73.9777872 40.7521556, -73.9776909 40.7521186, -73.9775719 40.75207, -73.9771892 40.7519133, -73.9768208 40.751761, -73.9761642 40.7514825, -73.9760571 40.7514371)",,,,,,,
5766,42445916,42437358,0,438384692,East 42nd Street,primary,25 mph,False,False,153.06900000000002,"LINESTRING (-73.9792901 40.752813, -73.97939 40.7528549, -73.9807626 40.7534365, -73.9808792 40.7534805)",,,,,,,
5767,42445916,42445917,0,"[511699181, 966105510]",Madison Avenue,secondary,25 mph,True,False,85.88199999999999,"LINESTRING (-73.9792901 40.752813, -73.9792434 40.7528966, -73.9792355 40.7529107, -73.978973 40.7532747, -73.9788784 40.7534068, -73.9788565 40.7534382, -73.9788134 40.7534952)","['5', '4']",,,,,,
5768,42445917,42454428,0,5673515,East 43rd Street,residential,,True,False,152.444,"LINESTRING (-73.9788134 40.7534952, -73.9788949 40.7535278, -73.9802737 40.7541158, -73.9803921 40.7541655)",1,,,,,,
5769,42445917,42445920,0,438384693,Madison Avenue,secondary,25 mph,True,False,78.507,"LINESTRING (-73.9788134 40.7534952, -73.9787652 40.7535581, -73.9784028 40.7540553, -73.9783597 40.7541119)",2,,,,,,
5770,42445920,42443807,0,5672149,East 44th Street,residential,,True,False,89.51399999999998,"LINESTRING (-73.9783597 40.7541119, -73.9782266 40.7540552, -73.9775187 40.7537554, -73.9774323 40.7537188)",1,,,,,,
5771,42445920,42444043,0,"[420356173, 438384693]",Madison Avenue,secondary,25 mph,True,False,80.772,"LINESTRING (-73.9783597 40.7541119, -73.9783096 40.754178, -73.9780899 40.7544824, -73.9779417 40.7546858, -73.9778974 40.7547483)","['2', '5']",,,,,,
5772,42445924,42445926,0,420356172,Madison Avenue,secondary,25 mph,True,False,77.959,"LINESTRING (-73.9769848 40.7560008, -73.9769443 40.756053, -73.9765655 40.7565418, -73.9765162 40.7566054)",4,,,,,,
5773,42445924,42452353,0,1106482765,East 47th Street,residential,,True,False,151.47699999999998,"LINESTRING (-73.9769848 40.7560008, -73.9770646 40.7560479, -73.9770834 40.756059, -73.9784527 40.7566142, -73.9785571 40.7566594)",1,,,,,,
5774,42445926,596775882,0,439768850,East 48th Street,residential,,True,False,146.734,"LINESTRING (-73.9765162 40.7566054, -73.9764025 40.7565589, -73.9750921 40.7560228, -73.9749834 40.7559783)",1,,,,,,
5775,42445926,42438881,0,496993762,Madison Avenue,secondary,25 mph,True,False,80.422,"LINESTRING (-73.9765162 40.7566054, -73.9764692 40.7566688, -73.9764356 40.7567143, -73.9760918 40.7571771, -73.9760484 40.7572359)",4,,,,,,
5776,42445928,42440453,0,"[1023236297, 441405435]",Madison Avenue,secondary,25 mph,True,False,79.99,"LINESTRING (-73.975593 40.7578582, -73.9755501 40.7579189, -73.9752603 40.7583152, -73.9751692 40.7584393, -73.9751336 40.7584878)","['5', '4']",,,,,,
5777,42445928,596775870,0,441405436,East 50th Street,secondary,,True,False,146.13600000000002,"LINESTRING (-73.975593 40.7578582, -73.9754857 40.7578147, -73.9751868 40.7576887, -73.9748893 40.7575625, -73.9741894 40.7572658, -73.9740765 40.7572198)",2,,,,,,
5778,42445930,596775914,0,5672118,East 52nd Street,residential,25 mph,True,False,146.405,"LINESTRING (-73.9746825 40.7591136, -73.9745745 40.7590683, -73.9745584 40.7590615, -73.97327 40.7585335, -73.9732617 40.75853, -73.9731554 40.7584847)",1,,,,,,
5779,42445930,42436701,0,"[1023238044, 496992868, 420906748]",Madison Avenue,secondary,25 mph,True,False,78.626,"LINESTRING (-73.9746825 40.7591136, -73.9746358 40.7591765, -73.9743623 40.7595517, -73.9742994 40.7596367, -73.9742682 40.7596795, -73.974231 40.7597325)","['5', '4']",,,,,,
5780,42445936,42445941,0,"[458180196, 420906750]",Madison Avenue,secondary,25 mph,True,False,79.657,"LINESTRING (-73.9737664 40.7603711, -73.9737315 40.7604213, -73.9737266 40.7604283, -73.9733542 40.7609373, -73.9733102 40.7609986)","['2', '5']",,,,,,
5781,42445936,596775919,0,541331485,East 54th Street,secondary,,True,False,146.469,"LINESTRING (-73.9737664 40.7603711, -73.9736498 40.7603219, -73.9723677 40.7597806, -73.9723561 40.7597757, -73.9722474 40.7597298)",2,,,,,,
5782,42445941,42440951,0,226041012,East 55th Street,unclassified,,True,False,155.613,"LINESTRING (-73.9733102 40.7609986, -73.9749271 40.7616758)",1,,,,,,
5783,42445941,42443612,0,"[420906752, 421850830]",Madison Avenue,secondary,25 mph,True,False,78.473,"LINESTRING (-73.9733102 40.7609986, -73.9732695 40.7610601, -73.9729336 40.7615131, -73.9728581 40.7616156)","['2', '5']",,,,,,
5784,42445947,596775941,0,"[1106474774, 5672951]",East 58th Street,residential,25 mph,True,False,146.09199999999998,"LINESTRING (-73.9718668 40.7629713, -73.9717634 40.7629265, -73.9708345 40.7625319, -73.9704709 40.7623774, -73.9704276 40.7623595, -73.9703537 40.7623289)",3,,,,,,
5785,42445947,42445950,0,388696207,Madison Avenue,secondary,25 mph,True,False,78.06400000000001,"LINESTRING (-73.9718668 40.7629713, -73.9718275 40.7630304, -73.9714542 40.7635394, -73.9714224 40.7635873)",4,,,,,,
5786,42445950,596775946,0,198924552,East 59th Street,secondary,25 mph,True,False,146.424,"LINESTRING (-73.9714224 40.7635873, -73.9713169 40.7635382, -73.9711009 40.7634433, -73.9700113 40.7629932, -73.969903 40.7629476)",2,,,,,,
5787,42445950,42445953,0,"[964208970, 198924587]",Madison Avenue,secondary,25 mph,True,False,82.25,"LINESTRING (-73.9714224 40.7635873, -73.9713751 40.7636546, -73.9713113 40.7637477, -73.9711294 40.7640017, -73.9710624 40.7640906, -73.971006 40.7641683, -73.9709527 40.7642357)","['5', '4']",,,,,,
5788,42445953,4347534783,0,"[1052631409, 458180198]",East 60th Street,secondary,25 mph,True,False,155.00199999999998,"LINESTRING (-73.9709527 40.7642357, -73.9710645 40.764284, -73.9712315 40.7643555, -73.9720675 40.7647032, -73.972435 40.7648615, -73.9725564 40.7649193)","['3', '2']",,,,,,
5789,42445953,42436511,0,458180199,Madison Avenue,secondary,,True,False,77.613,"LINESTRING (-73.9709527 40.7642357, -73.9709171 40.7642829, -73.9704968 40.7648423)",3,,,,,,
5790,42445961,596775985,0,5673461,East 62nd Street,residential,,True,False,145.36599999999999,"LINESTRING (-73.9700424 40.7654664, -73.9699396 40.7654231, -73.9686351 40.7648789, -73.9685319 40.7648338)",,,,,,,
5791,42445961,42429971,0,458180199,Madison Avenue,secondary,,True,False,79.448,"LINESTRING (-73.9700424 40.7654664, -73.969627 40.7660335, -73.9695848 40.7660912)",3,,,,,,
5792,42445972,596776032,0,195743166,East 65th Street,secondary,25 mph,True,False,145.755,"LINESTRING (-73.9686619 40.7673574, -73.9685627 40.7673161, -73.9672603 40.7667673, -73.9671492 40.7667205)",2,,,,,,
5793,42445972,42445976,0,195743183,Madison Avenue,secondary,,True,False,78.38300000000001,"LINESTRING (-73.9686619 40.7673574, -73.9686244 40.7674072, -73.9682555 40.7679124, -73.9682111 40.7679741)",4,,,,,,
5794,42445976,42437425,0,195743183,Madison Avenue,secondary,,True,False,79.503,"LINESTRING (-73.9682111 40.7679741, -73.968164 40.7680382, -73.9677946 40.7685471, -73.9677557 40.7686004)",4,,,,,,
5795,42445976,42447228,0,686125781,East 66th Street,secondary,25 mph,True,False,155.189,"LINESTRING (-73.9682111 40.7679741, -73.96833 40.7680233, -73.9697064 40.768605, -73.9698216 40.7686524)",1,,,,,,
5796,42445994,42429682,0,195743185,Madison Avenue,secondary,,True,False,78.998,"LINESTRING (-73.9668496 40.7698543, -73.9664304 40.7704264, -73.9663944 40.7704755)",4,,,,,,
5797,42445994,42455693,0,968393479,East 69th Street,residential,,True,False,154.10299999999998,"LINESTRING (-73.9668496 40.7698543, -73.9677659 40.7702382, -73.9683506 40.7704831, -73.9684509 40.7705251)",,,,,,,
5798,42446013,596776041,0,5672524,East 76th Street,residential,,True,False,147.225,"LINESTRING (-73.9635603 40.7743793, -73.9621434 40.7737816, -73.9620329 40.773735)",,,,,,,
5799,42446013,42446016,0,587061858,Madison Avenue,secondary,25 mph,True,False,81.51899999999999,"LINESTRING (-73.9635603 40.7743793, -73.9635221 40.7744341, -73.9631397 40.7749511, -73.9630908 40.7750204)",3,,,,,,
5800,42446016,42446455,0,46694762,East 77th Street,residential,25 mph,True,False,152.592,"LINESTRING (-73.9630908 40.7750204, -73.9631892 40.7750612, -73.9645923 40.7756509, -73.9646755 40.775686)",1,,,,,,
5801,42446016,42436913,0,587061858,Madison Avenue,secondary,25 mph,True,False,79.04199999999999,"LINESTRING (-73.9630908 40.7750204, -73.9630555 40.7750684, -73.9626733 40.7755887, -73.9626345 40.7756416)",3,,,,,,
5802,42446021,42438487,0,195743180,Madison Avenue,secondary,25 mph,True,False,85.553,"LINESTRING (-73.9621347 40.7763336, -73.9616652 40.7769538, -73.9616294 40.7770011)",,,,,,,
5803,42446021,42440397,0,"[1080862160, 587061857, 1080862159]",East 79th Street,secondary,25 mph,False,True,152.192,"LINESTRING (-73.9621347 40.7763336, -73.9622371 40.776377, -73.9625414 40.7765023, -73.9627682 40.7765956, -73.9631415 40.7767506, -73.9634632 40.7768836, -73.963635 40.7769548, -73.9637197 40.7769914)",4,,,,,,
5804,42446021,596776089,0,"[1080862161, 1080862162, 1080862163, 1080862164]",East 79th Street,secondary,25 mph,False,False,147.336,"LINESTRING (-73.9621347 40.7763336, -73.9620123 40.7762829, -73.9619293 40.7762486, -73.9617119 40.776156, -73.9616402 40.7761257, -73.9612015 40.7759423, -73.9610597 40.7758822, -73.9607293 40.7757372, -73.9606062 40.7756889)","['3', '4']",,,,,,
5805,42446026,42452951,0,46694764,East 81st Street,residential,,True,False,154.047,"LINESTRING (-73.9611664 40.7776355, -73.9612869 40.7776865, -73.9626729 40.7782728, -73.962763 40.7783119)",,,,,,,
5806,42446026,42439392,0,195743180,Madison Avenue,secondary,25 mph,True,False,80.87199999999999,"LINESTRING (-73.9611664 40.7776355, -73.9611218 40.7776964, -73.9607369 40.7782229, -73.9607012 40.7782718)",,,,,,,
5807,42446031,42448203,0,46694766,East 83rd Street,residential,,True,False,153.953,"LINESTRING (-73.9602361 40.7789076, -73.9603557 40.7789589, -73.9617519 40.7795471, -73.9618327 40.7795823)",,,,,,,
5808,42446031,42435499,0,195743180,Madison Avenue,secondary,25 mph,True,False,80.83699999999999,"LINESTRING (-73.9602361 40.7789076, -73.9601981 40.7789597, -73.9598154 40.7794851, -73.9597737 40.7795447)",,,,,,,
5809,42446036,42449187,0,46613697,East 85th Street,secondary,,True,False,154.187,"LINESTRING (-73.959311 40.780173, -73.959422 40.7802211, -73.9608127 40.7808108, -73.9609089 40.7808503)",,,,,,,
5810,42446036,42429324,0,68668527,Madison Avenue,secondary,,True,False,87.633,"LINESTRING (-73.959311 40.780173, -73.9592639 40.7802386, -73.9588777 40.7807603, -73.9588013 40.7808601)",3,,,,,,
5811,42446041,42454189,0,5672411,East 87th Street,residential,,True,False,155.073,"LINESTRING (-73.9583086 40.7815341, -73.9584286 40.7815847, -73.9598315 40.7821753, -73.9599188 40.7822111)",,,,,,,
5812,42446041,42445733,0,68668544,Madison Avenue,secondary,,True,False,79.89999999999999,"LINESTRING (-73.9583086 40.7815341, -73.9582678 40.7815912, -73.9579023 40.7821073, -73.9578583 40.7821666)",3,,,,,,
5813,42446066,42456575,0,5672941,East 91st Street,residential,25 mph,True,False,154.67000000000002,"LINESTRING (-73.956481 40.7840524, -73.9565938 40.7841004, -73.9572643 40.7843848, -73.9573795 40.7844338, -73.9579616 40.7846803, -73.9579935 40.7846938, -73.9580844 40.7847313)",1,,,,,,
5814,42446066,42446070,0,68668544,Madison Avenue,secondary,,True,False,77.99900000000001,"LINESTRING (-73.956481 40.7840524, -73.9564432 40.7841043, -73.9560672 40.7846204, -73.9560335 40.7846666)",3,,,,,,
5815,42446070,596776177,0,5671623,East 92nd Street,residential,,True,False,145.69299999999998,"LINESTRING (-73.9560335 40.7846666, -73.9559338 40.7846245, -73.9546211 40.7840798, -73.9545168 40.7840358)",,,,,,,
5816,42446070,42446072,0,68668544,Madison Avenue,secondary,,True,False,80.47200000000001,"LINESTRING (-73.9560335 40.7846666, -73.9559863 40.7847309, -73.9556086 40.7852441, -73.9555695 40.7852993)",3,,,,,,
5817,42446072,42444487,0,68668544,Madison Avenue,secondary,,True,False,79.482,"LINESTRING (-73.9555695 40.7852993, -73.9555233 40.7853609, -73.9551507 40.7858744, -73.9551138 40.7859253)",3,,,,,,
5818,42446072,42452809,0,569266484,East 93rd Street,residential,25 mph,True,False,154.384,"LINESTRING (-73.9555695 40.7852993, -73.9556801 40.785343, -73.9570748 40.7859375, -73.9571692 40.7859779)",,,,,,,
5819,42446086,42446093,0,68668554,Madison Avenue,secondary,25 mph,True,False,85.269,"LINESTRING (-73.9541623 40.787231, -73.9540898 40.7873315, -73.9537082 40.7878564, -73.9536721 40.787902)",4,,,,,,
5820,42446086,596776260,0,"[1024634984, 5673083]",East 96th Street,secondary,25 mph,False,False,143.79399999999998,"LINESTRING (-73.9541623 40.787231, -73.9540637 40.7871895, -73.9538646 40.7871061, -73.9538181 40.7870864, -73.9534929 40.7869495, -73.9527558 40.7866396, -73.9526692 40.7866031)","['5', '4']",,,,,,
5821,42446086,42443268,0,"[584971419, 1080866701, 1080866702]",East 96th Street,secondary,25 mph,False,True,154.268,"LINESTRING (-73.9541623 40.787231, -73.9542785 40.7872806, -73.9549351 40.7875598, -73.9553573 40.7877362, -73.9556716 40.7878659, -73.9557669 40.7879006)",3,,,,,,
